Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
'v3 train',3,9,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,17,7,0,70.8333333333333,29.1666666666667,0,0.416666666666667,0.320120862176321,0.550309268686489,64.0241724352642,110.021677844834,24.012650596464,2183.84654301917,-2159.83389242271,1.000527108186,90.9936059591322,-89.9930788509462,8.73933685035598,0.364139035431499,36.3947195885276,1,12,0.583333333333333,7,0.416666666666667,5,0,0,0.631578947368421,1,0.774193548387097,0.512989176042577,0.75,0.666666666666667,0.708333333333333,0.291666666666667,0.708333333333333,0.291666666666667,0.81578947368421,0.708333333333333,0.681214421252372,0.512989176042577,0.836805555555556,0.795122354497355,0.681214421252372,0.708333333333333,0.022,0.002,0.02,0,20,0,90897,332089,45733,70.8333333333333,54.1666666666667,?
'v3 train',3,10,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,17,7,0,70.8333333333333,29.1666666666667,0,0.416666666666667,0.291680091334135,0.54006172887038,58.3360182668269,107.972918013765,24.012650596464,2557.95656381525,-2533.94391321878,1.000527108186,106.581523492302,-105.580996384116,10.0048061821341,0.416866924255589,41.6647306049895,0.666666666666667,8,0.25,3,0.75,9,0.333333333333333,4,0.727272727272727,0.666666666666667,0.695652173913043,0.418121005003545,0.645833333333333,0.639600194491499,0.708333333333333,0.291666666666667,0.708333333333333,0.291666666666667,0.70979020979021,0.708333333333333,0.707826086956522,0.418121005003545,0.692708333333333,0.673750136857554,0.707826086956522,0.708333333333333,0.029,0.003,0.03,0,30,0,90897,332089,45733,70.8333333333333,50,?
'v3 train',4,1,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,23,2,0,92,8,0,0.838709677419355,0.080000000007365,0.282842712474619,16.0144927550976,56.6052938004013,24.9765874474267,1322.73607670331,-1297.75948925589,0.999063497897069,52.9094430681326,-51.9103795702355,20.9751101387527,0.839004405550107,83.9790871467258,1,13,0.166666666666667,2,0.833333333333333,10,0,0,0.866666666666667,1,0.928571428571429,0.849836585598797,0.903846153846154,0.848577063961679,0.92,0.086666666666667,0.913333333333333,0.08,0.930666666666667,0.92,0.919220779220779,0.849836585598797,0.893076923076923,0.88634242620125,0.918831168831169,0.92,0.026,0.002,0.02,0.01,20,10,90897,330628,47194,92,50,?
'v3 train',4,2,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,22,3,0,88,12,0,0.757281553398058,0.12000000000001,0.346410161513775,24.0217391304369,69.3270432756556,24.9765874474267,659.762497847664,-634.785910400237,0.999063497897069,26.3904999139066,-25.3914364160095,18.9743714848137,0.758974859392549,75.9686307216825,1,13,0.25,3,0.75,9,0,0,0.8125,1,0.896551724137931,0.7806247497998,0.875,0.8125,0.88,0.13,0.87,0.12,0.9025,0.88,0.877635467980296,0.7806247497998,0.870384615384615,0.855737014103887,0.876847290640394,0.88,0.028,0.002,0.03,0,30,0,90897,330628,47194,88,50,?
'v3 train',4,3,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,19,6,0,76,24,0,0.512987012987013,0.245629844456926,0.490696901173123,49.170467051613,98.203139175253,24.9765874474267,1171.41172800246,-1146.43514055503,0.999063497897069,46.8564691200983,-45.8574056222013,12.7532811945524,0.510131247782095,51.0609434591366,0.923076923076923,12,0.416666666666667,5,0.583333333333333,7,0.076923076923077,1,0.705882352941176,0.923076923076923,0.8,0.542369598426326,0.830128205128205,0.774689362924657,0.76,0.253589743589744,0.746410256410256,0.24,0.787058823529412,0.76,0.752,0.542369598426326,0.847051282051282,0.828327646209999,0.75,0.76,0.019,0.001,0.02,0,20,0,90897,330628,47194,76,52,?
'v3 train',4,4,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,22,3,0,88,12,0,0.76038338658147,0.120198353209861,0.346411577105557,24.0614457059594,69.3273265779475,24.9765874474267,655.173471899764,-630.196884452337,0.999063497897069,26.2069388759906,-25.2078753780935,18.9671996598169,0.758687986392675,75.939916530795,0.846153846153846,11,0.083333333333333,1,0.916666666666667,11,0.153846153846154,2,0.916666666666667,0.846153846153846,0.88,0.762820512820513,0.862179487179487,0.86025641025641,0.88,0.117179487179487,0.882820512820513,0.12,0.882820512820513,0.88,0.88,0.762820512820513,0.869871794871795,0.83147538735774,0.88,0.88,0.017,0.001,0.01,0.01,10,10,90897,330628,47194,88,50,?
'v3 train',4,5,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,22,2,0,91.6666666666667,8.33333333333333,0,0.829787234042553,0.097828251720539,0.297278877531524,19.5950723747005,59.5355576136277,23.9536267084589,1083.45911993505,-1059.50549322659,0.998067779519121,45.1441299972938,-44.1460622177746,19.3359318254164,0.805663826059015,80.7223559954207,1,13,0.181818181818182,2,0.818181818181818,9,0,0,0.866666666666667,1,0.928571428571429,0.842075358320684,0.902097902097902,0.857875457875458,0.916666666666667,0.098484848484849,0.901515151515152,0.083333333333333,0.927777777777778,0.916666666666667,0.91547619047619,0.842075358320684,0.902097902097902,0.889655306567071,0.914285714285714,0.916666666666667,0.049,0.002,0.03,0,30,0,90897,332089,45733,91.6666666666667,52.0833333333333,?
'v3 train',4,6,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,22,2,0,91.6666666666667,8.33333333333333,0,0.833333333333333,0.08681326714017,0.289178097040199,17.362653428034,57.8145076645337,24.012650596464,563.591803843809,-539.579153247345,1.000527108186,23.4829918268254,-22.4824647186394,19.8847199686263,0.828529998692764,82.8093503828122,1,12,0.166666666666667,2,0.833333333333333,10,0,0,0.857142857142857,1,0.923076923076923,0.845154254728516,0.909722222222222,0.847069597069597,0.916666666666667,0.083333333333333,0.916666666666667,0.083333333333333,0.928571428571428,0.916666666666667,0.916083916083916,0.845154254728516,0.923611111111111,0.900168785462903,0.916083916083916,0.916666666666667,0.021,0.001,0.03,0,30,0,90897,332089,45733,91.6666666666667,52.0833333333333,?
'v3 train',4,7,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,20,4,0,83.3333333333333,16.6666666666667,0,0.666666666666667,0.166666666666884,0.408248290463863,33.3333333333768,81.6198535076975,24.012650596464,1033.39845120569,-1009.38580060923,1.000527108186,43.0582688002372,-42.0577416920512,16.0084337309685,0.667018072123687,66.6666666666353,0.916666666666667,11,0.25,3,0.75,9,0.083333333333333,1,0.785714285714286,0.916666666666667,0.846153846153846,0.676123403782813,0.854166666666667,0.773168498168498,0.833333333333333,0.166666666666667,0.833333333333333,0.166666666666667,0.842857142857143,0.833333333333333,0.832167832167832,0.676123403782813,0.852430555555555,0.806823649669044,0.832167832167832,0.833333333333333,0.019,0.001,0.01,0.01,10,10,90897,332089,45733,83.3333333333333,50,?
'v3 train',4,8,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,21,3,0,87.5,12.5,0,0.75,0.12500285040554,0.353553390869039,25.000570081108,70.6848666459634,24.012650596464,847.436388837179,-823.423738240715,1.000527108186,35.3098495348825,-34.3093224266965,18.0093892495895,0.750391218732898,74.9995889759938,1,12,0.25,3,0.75,9,0,0,0.8,1,0.888888888888889,0.774596669241483,0.84375,0.758745421245421,0.875,0.125,0.875,0.125,0.9,0.875,0.873015873015873,0.774596669241483,0.873263888888889,0.843295337703232,0.873015873015873,0.875,0.018,0.001,0.02,0,20,0,90897,332089,45733,87.5,50,?
'v3 train',4,9,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,20,4,0,83.3333333333333,16.6666666666667,0,0.666666666666667,0.163468452617597,0.400641512329999,32.6936905235193,80.0990532215625,24.012650596464,373.911303716708,-349.898653120244,1.000527108186,15.5796376548628,-14.5791105466768,16.1236121884902,0.671817174520426,67.1463240749628,1,12,0.333333333333333,4,0.666666666666667,8,0,0,0.75,1,0.857142857142857,0.707106781186548,0.916666666666667,0.857142857142857,0.833333333333333,0.166666666666667,0.833333333333333,0.166666666666667,0.875,0.833333333333333,0.828571428571429,0.707106781186548,0.951388888888889,0.922619047619047,0.828571428571429,0.833333333333333,0.017,0.001,0.02,0,20,0,90897,332089,45733,87.5,52.0833333333333,?
'v3 train',4,10,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,21,3,0,87.5,12.5,0,0.75,0.124382192322214,0.351814622978067,24.8764384644429,70.3372400083018,24.012650596464,384.30993949188,-360.297288895416,1.000527108186,16.012914145495,-15.012387037309,18.0310395198692,0.751293313327885,75.0897509103988,0.833333333333333,10,0.083333333333333,1,0.916666666666667,11,0.166666666666667,2,0.909090909090909,0.833333333333333,0.869565217391304,0.752617809006382,0.909722222222222,0.886596225412015,0.875,0.125,0.875,0.125,0.877622377622378,0.875,0.874782608695652,0.752617809006382,0.925347222222222,0.892585630743525,0.874782608695652,0.875,0.019,0.001,0.02,0,20,0,90897,332089,45733,87.5,50,?
'v3 train',5,1,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,21,4,0,84,16,0,0.675324675324675,0.160619293360405,0.400011877772089,32.1529563701535,80.054351292403,24.9765874474267,1724.16197827811,-1699.18539083068,0.999063497897069,68.9664791311244,-67.9674156332274,16.9511234001832,0.678044936007327,67.8680521743158,1,13,0.333333333333333,4,0.666666666666667,8,0,0,0.764705882352941,1,0.866666666666667,0.714005547295417,0.842948717948718,0.781351001939237,0.84,0.173333333333333,0.826666666666666,0.16,0.877647058823529,0.84,0.834666666666667,0.714005547295416,0.82448717948718,0.82360991069474,0.833333333333333,0.84,0.017,0.002,0.01,0,10,0,90897,330628,47194,84,50,?
'v3 train',5,2,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,21,4,0,84,16,0,0.679487179487179,0.159947822211865,0.399869619359572,32.0185404971215,80.0258811254836,24.9765874474267,1013.64162508688,-988.665037639458,0.999063497897069,40.5456650034754,-39.5466015055783,16.9755159750107,0.679020639000426,67.9657139340691,0.846153846153846,11,0.166666666666667,2,0.833333333333333,10,0.153846153846154,2,0.846153846153846,0.846153846153846,0.846153846153846,0.67948717948718,0.836538461538462,0.861077328468633,0.84,0.160512820512821,0.839487179487179,0.16,0.84,0.84,0.84,0.67948717948718,0.856538461538462,0.840202855877913,0.83974358974359,0.84,0.017,0.001,0.01,0,10,0,90897,330628,47194,84,50,?
'v3 train',5,3,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,21,4,0,84,16,0,0.67741935483871,0.173199705711036,0.405408196477882,34.6713179004882,81.1343162068586,24.9765874474267,772.461845548804,-747.485258101378,0.999063497897069,30.8984738219522,-29.8994103240551,16.3958816733414,0.655835266933655,65.645003377075,0.923076923076923,12,0.25,3,0.75,9,0.076923076923077,1,0.8,0.923076923076923,0.857142857142857,0.686406472983644,0.817307692307692,0.771828171828172,0.84,0.166923076923077,0.833076923076923,0.16,0.848,0.84,0.838441558441558,0.686406472983644,0.841923076923077,0.807265390955793,0.837662337662338,0.84,0.019,0.001,0.01,0,10,0,90897,330628,47194,84,52,?
'v3 train',5,4,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,22,3,0,88,12,0,0.757281553398058,0.12003304957469,0.346410182538492,24.0283550326145,69.3270474833308,24.9765874474267,883.093483220101,-858.116895772675,0.999063497897069,35.3237393288041,-34.324675830907,18.9731792106099,0.758927168424397,75.9638571544115,1,13,0.25,3,0.75,9,0,0,0.8125,1,0.896551724137931,0.7806247497998,0.855769230769231,0.788873626373626,0.88,0.13,0.87,0.12,0.9025,0.88,0.877635467980296,0.7806247497998,0.891153846153846,0.86265693078851,0.876847290640394,0.88,0.017,0.002,0.01,0,10,0,90897,330628,47194,88,50,?
'v3 train',5,5,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,19,5,0,79.1666666666667,20.8333333333333,0,0.571428571428571,0.208333775950644,0.456435464592788,41.7294119648508,91.4095886152735,23.9536267084589,1513.89017541071,-1489.93654870225,0.998067779519121,63.0787573087795,-62.0806895292604,13.9512691553539,0.581302881473078,58.2428261288182,0.923076923076923,12,0.363636363636364,4,0.636363636363636,7,0.076923076923077,1,0.75,0.923076923076923,0.827586206896552,0.591312395989083,0.741258741258741,0.719871794871795,0.791666666666667,0.232226107226107,0.767773892773893,0.208333333333333,0.807291666666667,0.791666666666667,0.785995160314579,0.591312395989083,0.782925407925408,0.752694235588972,0.782214156079855,0.791666666666667,0.019,0.001,0.02,0,20,0,90897,332089,45733,79.1666666666667,50,?
'v3 train',5,6,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,20,4,0,83.3333333333333,16.6666666666667,0,0.666666666666667,0.16666665448824,0.408248260632935,33.333330897648,81.6198475436898,24.012650596464,755.670693919605,-731.658043323141,1.000527108186,31.4862789133169,-30.4857518051309,16.0084341526502,0.667018089693759,66.6666684227169,0.916666666666667,11,0.25,3,0.75,9,0.083333333333333,1,0.785714285714286,0.916666666666667,0.846153846153846,0.676123403782813,0.895833333333333,0.838141025641025,0.833333333333333,0.166666666666667,0.833333333333333,0.166666666666667,0.842857142857143,0.833333333333333,0.832167832167832,0.676123403782813,0.890625,0.853515234765235,0.832167832167832,0.833333333333333,0.017,0.002,0.02,0,20,0,90897,332089,45733,83.3333333333333,50,?
'v3 train',5,7,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,21,3,0,87.5,12.5,0,0.75,0.125,0.353553390593274,25,70.6848665908305,24.012650596464,952.281457008901,-928.268806412437,1.000527108186,39.6783940420375,-38.6778669338515,18.009487947348,0.750395331139501,75,1,12,0.25,3,0.75,9,0,0,0.8,1,0.888888888888889,0.774596669241483,0.875,0.8,0.875,0.125,0.875,0.125,0.9,0.875,0.873015873015873,0.774596669241483,0.923611111111111,0.888194444444445,0.873015873015873,0.875,0.017,0.002,0.02,0,20,0,90897,332089,45733,87.5,50,?
'v3 train',5,8,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,21,3,0,87.5,12.5,0,0.75,0.124999960345161,0.353553278432485,24.9999920690321,70.6848441668611,24.012650596464,293.555932862051,-269.543282265587,1.000527108186,12.2314972025855,-11.2309700943995,18.0094893203848,0.750395388349368,75.0000057179727,0.916666666666667,11,0.166666666666667,2,0.833333333333333,10,0.083333333333333,1,0.846153846153846,0.916666666666667,0.88,0.752617809006382,0.930555555555556,0.896464646464646,0.875,0.125,0.875,0.125,0.877622377622378,0.875,0.874782608695652,0.752617809006382,0.928819444444444,0.893055555555556,0.874782608695652,0.875,0.018,0.002,0.01,0,10,0,90897,332089,45733,87.5,50,?
'v3 train',5,9,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,19,5,0,79.1666666666667,20.8333333333333,0,0.583333333333333,0.185669541574665,0.415755691672362,37.1339083149331,83.1207856638738,24.012650596464,506.643900983884,-482.63125038742,1.000527108186,21.1101625409952,-20.1096354328092,15.0488414201094,0.627035059171225,62.6704717984171,0.916666666666667,11,0.333333333333333,4,0.666666666666667,8,0.083333333333333,1,0.733333333333333,0.916666666666667,0.814814814814815,0.602464076076709,0.895833333333333,0.838141025641025,0.791666666666667,0.208333333333333,0.791666666666667,0.208333333333333,0.811111111111111,0.791666666666667,0.788359788359788,0.602464076076709,0.909722222222222,0.887749954294072,0.788359788359788,0.791666666666667,0.017,0.001,0.02,0,20,0,90897,332089,45733,87.5,54.1666666666667,?
'v3 train',5,10,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,24,0,0,100,0,0,1,1.84136932813053E-08,9.02062551698425E-08,3.68273865626106E-06,1.80346654338097E-05,24.012650596464,6.37568396489345E-07,24.0126499588956,1.000527108186,2.65653498537227E-08,1.00052708162065,24.0126499588956,1.00052708162065,99.9999973448645,1,12,0,0,1,12,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.017,0.002,0.02,0,20,0,90897,332089,45733,100,50,?
'v3 train',6,1,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,20,5,0,80,20,0,0.600638977635783,0.200000000001215,0.44721359549975,40.0362318843012,89.5008280160967,24.9765874474267,1379.77029142222,-1354.7937039748,0.99906349789707,55.1908116568889,-54.1917481589918,14.9728941763619,0.598915767054475,59.9477178692979,0.769230769230769,10,0.166666666666667,2,0.833333333333333,10,0.230769230769231,3,0.833333333333333,0.769230769230769,0.8,0.602564102564102,0.846153846153846,0.807013499321192,0.8,0.197435897435897,0.802564102564103,0.2,0.802564102564103,0.8,0.8,0.602564102564102,0.84,0.800680887739711,0.8,0.8,0.029,0.001,0.02,0,20,0,90897,330628,47194,80,50,?
'v3 train',6,2,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,23,2,0,92,8,0,0.838709677419355,0.080003708780727,0.282842713082512,16.015235181649,56.6052939220589,24.9765874474267,557.614978440804,-532.638390993377,0.99906349789707,22.3045991376322,-21.3055356397351,20.9749763668275,0.838999054673101,83.9785515574447,1,13,0.166666666666667,2,0.833333333333333,10,0,0,0.866666666666667,1,0.928571428571429,0.849836585598797,0.91025641025641,0.857875457875458,0.92,0.086666666666667,0.913333333333333,0.08,0.930666666666667,0.92,0.919220779220779,0.849836585598797,0.922564102564102,0.901830532212885,0.918831168831169,0.92,0.017,0.001,0.01,0.01,10,10,90897,330628,47194,92,50,?
'v3 train',6,3,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,20,5,0,80,20,0,0.592833876221498,0.199999494095612,0.447212155847423,40.036130611531,89.5005398985693,24.9765874474267,1070.4113098867,-1045.43472243927,0.99906349789707,42.8164523954678,-41.8173888975708,14.9729124232277,0.59891649692911,59.9477909251784,1,13,0.416666666666667,5,0.583333333333333,7,0,0,0.722222222222222,1,0.838709677419355,0.649073413641551,0.875,0.8125,0.8,0.216666666666667,0.783333333333333,0.2,0.855555555555556,0.8,0.78981324278438,0.649073413641551,0.901153846153846,0.873928571428571,0.787775891341256,0.8,0.024,0.001,0.02,0,20,0,90897,330628,47194,80,50,?
'v3 train',6,4,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,24,1,0,96,4,0,0.919614147909968,0.054197160957526,0.212223900089259,10.8492505177656,42.4723554335787,24.9765874474267,92.8488632698149,-67.8722758223881,0.99906349789707,3.71395453079259,-2.71489103289552,22.3433786247968,0.893735144991871,89.4572914407438,1,13,0.083333333333333,1,0.916666666666667,11,0,0,0.928571428571429,1,0.962962962962963,0.92259984619036,0.955128205128205,0.923499577345731,0.96,0.043333333333333,0.956666666666666,0.04,0.962857142857143,0.96,0.95987117552335,0.92259984619036,0.973589743589744,0.957142857142857,0.959742351046699,0.96,0.019,0.002,0.02,0,20,0,90897,330628,47194,96,52,?
'v3 train',6,5,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,20,4,0,83.3333333333333,16.6666666666667,0,0.666666666666667,0.167240201092185,0.408257959222302,33.4480402184369,81.6217865535077,24.012650596464,824.701808618714,-800.68915802225,1.000527108186,34.3625753591131,-33.3620482509271,15.9884373431398,0.666184889297493,66.5833922786275,0.916666666666667,11,0.25,3,0.75,9,0.083333333333333,1,0.785714285714286,0.916666666666667,0.846153846153846,0.676123403782813,0.829861111111111,0.750902283990519,0.833333333333333,0.166666666666667,0.833333333333333,0.166666666666667,0.842857142857143,0.833333333333333,0.832167832167832,0.676123403782813,0.848958333333333,0.797066941092676,0.832167832167832,0.833333333333333,0.017,0.001,0.02,0,20,0,90897,332089,45733,83.3333333333333,50,?
'v3 train',6,6,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,22,2,0,91.6666666666667,8.33333333333333,0,0.833333333333333,0.085188934678644,0.288818232606251,17.0377869357288,57.7425610500162,24.012650596464,366.79427839425,-342.781627797786,1.000527108186,15.2830949330938,-14.2825678249078,19.944817952307,0.831034081346126,83.0596267254395,1,12,0.166666666666667,2,0.833333333333333,10,0,0,0.857142857142857,1,0.923076923076923,0.845154254728516,0.916666666666667,0.857142857142857,0.916666666666667,0.083333333333333,0.916666666666667,0.083333333333333,0.928571428571428,0.916666666666667,0.916083916083916,0.845154254728516,0.9375,0.912844304388422,0.916083916083916,0.916666666666667,0.018,0.002,0.02,0,20,0,90897,332089,45733,91.6666666666667,50,?
'v3 train',6,7,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,17,7,0,70.8333333333333,29.1666666666667,0,0.416666666666667,0.288859949005093,0.53493409913525,57.7719898010187,106.947766414606,24.012650596464,2274.69845405164,-2250.68580345518,1.000527108186,94.7791022521517,-93.7785751439657,10.1059987663818,0.421083281932574,42.0861442421102,0.916666666666667,11,0.5,6,0.5,6,0.083333333333333,1,0.647058823529412,0.916666666666667,0.758620689655172,0.458349248514106,0.736111111111111,0.662847222222222,0.708333333333333,0.291666666666667,0.708333333333333,0.291666666666667,0.752100840336134,0.708333333333333,0.695099818511797,0.458349248514106,0.753472222222222,0.706859170921671,0.695099818511797,0.708333333333333,0.017,0.002,0.01,0.01,10,10,90897,332089,45733,75,52.0833333333333,?
'v3 train',6,8,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,22,2,0,91.6666666666667,8.33333333333333,0,0.833333333333333,0.083333333333333,0.288675134594813,16.6666666666667,57.7139518947456,24.012650596464,667.1474437324,-643.134793135936,1.000527108186,27.7978101555166,-26.7972830473306,20.01054216372,0.833772590155001,83.3333333333333,1,12,0.166666666666667,2,0.833333333333333,10,0,0,0.857142857142857,1,0.923076923076923,0.845154254728516,0.916666666666667,0.857142857142857,0.916666666666667,0.083333333333333,0.916666666666667,0.083333333333333,0.928571428571428,0.916666666666667,0.916083916083916,0.845154254728516,0.923611111111111,0.904291979949874,0.916083916083916,0.916666666666667,0.019,0.001,0.02,0,20,0,90897,332089,45733,91.6666666666667,50,?
'v3 train',6,9,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,22,2,0,91.6666666666667,8.33333333333333,0,0.833333333333333,0.083333333333341,0.288675134594813,16.6666666666682,57.7139518947456,24.012650596464,644.153038335635,-620.140387739171,1.000527108186,26.8397099306515,-25.8391828224654,20.0105421637197,0.83377259015499,83.3333333333322,1,12,0.166666666666667,2,0.833333333333333,10,0,0,0.857142857142857,1,0.923076923076923,0.845154254728516,0.909722222222222,0.847069597069597,0.916666666666667,0.083333333333333,0.916666666666667,0.083333333333333,0.928571428571428,0.916666666666667,0.916083916083916,0.845154254728516,0.90625,0.892656822344322,0.916083916083916,0.916666666666667,0.019,0.001,0.02,0,20,0,90897,332089,45733,91.6666666666667,50,?
